,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
76,AS3UwXsKRKo,Consejo* oe alpaca,Consejo* oe alpaca,Ugyoo5tY4_VEQcIFDHV4AaABAg,Elias Rojas,https://yt3.ggpht.com/a/AATXAJym-wv13DFOVepiefuVsBaahk_o_n8NAS4RZ-lFnw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCESeKRYlSvdH3m0RDMFDEew,{'value': 'UCESeKRYlSvdH3m0RDMFDEew'},True,none,1,2020-08-29T05:37:08Z,2020-08-29T05:37:08Z
77,AS3UwXsKRKo,"Como dijo el possor como para burro solo pickeen full void, clinkz, legion, si son bajitos.","Como dijo el possor como para burro solo pickeen full void, clinkz, legion, si son bajitos.",Ugyoo5tY4_VEQcIFDHV4AaABAg,Joru Mym,https://yt3.ggpht.com/a/AATXAJx8o7r_ye22hgOcWO0j_NB6pUJM7Rjg70_97QHgvw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpCue23aB8bKgG5Lf5Bl_Iw,{'value': 'UCpCue23aB8bKgG5Lf5Bl_Iw'},True,none,0,2020-08-24T12:25:50Z,2020-08-24T12:25:50Z
78,AS3UwXsKRKo,"Pero el possor dijo hace un tiempo en medallas por abajo de leyenda o hasta ancestro pensar en counter picks te puede jugar en contra porque no todos saben dominar al heroe que pickea para countear a otro, por ejemplo imagina al np del team enemigo y tu sacas ember ya que es un buen counter, pero solo lo has jugado 2 veces y en turbo todavia, cagao vas a estar dando pena.","Pero el possor dijo hace un tiempo en medallas por abajo de leyenda o hasta ancestro pensar en counter picks te puede jugar en contra porque no todos saben dominar al heroe que pickea para countear a otro, por ejemplo imagina al np del team enemigo y tu sacas ember ya que es un buen counter, pero solo lo has jugado 2 veces y en turbo todavia, cagao vas a estar dando pena.",Ugyoo5tY4_VEQcIFDHV4AaABAg,Joru Mym,https://yt3.ggpht.com/a/AATXAJx8o7r_ye22hgOcWO0j_NB6pUJM7Rjg70_97QHgvw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpCue23aB8bKgG5Lf5Bl_Iw,{'value': 'UCpCue23aB8bKgG5Lf5Bl_Iw'},True,none,0,2020-08-24T12:23:41Z,2020-08-24T12:23:41Z
79,AS3UwXsKRKo,calla yama,calla yama,Ugyoo5tY4_VEQcIFDHV4AaABAg,LINK DIRECTO MEGA MEDIAFIRE,https://yt3.ggpht.com/a/AATXAJwqKPVbGrvEv2aEWxXMCu_-F6HHdfmq10nViDfyqA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCliDhBqQGEOUU0I-sewf7-A,{'value': 'UCliDhBqQGEOUU0I-sewf7-A'},True,none,0,2020-08-22T20:50:20Z,2020-08-22T20:50:20Z
80,AS3UwXsKRKo,"hijo, usa tu cerebro pensar no es tan difícil. Saludos","hijo, usa tu cerebro pensar no es tan difícil. Saludos",Ugyoo5tY4_VEQcIFDHV4AaABAg,carlos villanueva,https://yt3.ggpht.com/a/AATXAJyJnrNFgKn6m4kMQQsXD7iWJDXcpbondhWGTGbB=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCN25tbK1H0cCpqMK8AurXbg,{'value': 'UCN25tbK1H0cCpqMK8AurXbg'},True,none,0,2020-08-21T20:34:51Z,2020-08-21T20:34:51Z
81,AS3UwXsKRKo,"eso es practicamente un lujo, es como sacarle meteoro al axe, dagueas llamas y usas meteoro ya que aún canalizando puedes seguir girando, no pegarás pero el daño del axe no viene de sus golpes, si no de sus vueltas y del blade mail, pero la verdad hay mejores items y tambien los heroes enemigos, no te puedes dar el lujo a veces de comprar esas cosas, por ejemplo imaginate que el ember de este dota hubiera sacado meteoro, que crees que hubiera pasado? smash lo hubiera agarrado de imbécil con su orchid porque no hubiera sacado eul, y si lo saca se retrasará aún más luego de morir varias veces, o jugará con miedo estando atrás, y si sacas meteoro luego del eul entonces es como perdida de oro, para ese minuto y por ese precio mejor ya ve trabajando en mejores items, e imagínate que hay stuns, luego del eul necesitarías bkb, y así se hace una bola de nieve de poderes que tomar en cuenta y al final el meteoro no entra por ningún lado porque no te ofrece nada defensivo almenos solo hablando de ember, y de ofensivo tampoco porque la verdad hay mejores items, maelstrom, un deso casual, cuesta la mitad de un aghs, la mitad de una sacred relic si es que deseas ir por radiance, etc","eso es practicamente un lujo, es como sacarle meteoro al axe, dagueas llamas y usas meteoro ya que aún canalizando puedes seguir girando, no pegarás pero el daño del axe no viene de sus golpes, si no de sus vueltas y del blade mail, pero la verdad hay mejores items y tambien los heroes enemigos, no te puedes dar el lujo a veces de comprar esas cosas, por ejemplo imaginate que el ember de este dota hubiera sacado meteoro, que crees que hubiera pasado? smash lo hubiera agarrado de imbécil con su orchid porque no hubiera sacado eul, y si lo saca se retrasará aún más luego de morir varias veces, o jugará con miedo estando atrás, y si sacas meteoro luego del eul entonces es como perdida de oro, para ese minuto y por ese precio mejor ya ve trabajando en mejores items, e imagínate que hay stuns, luego del eul necesitarías bkb, y así se hace una bola de nieve de poderes que tomar en cuenta y al final el meteoro no entra por ningún lado porque no te ofrece nada defensivo almenos solo hablando de ember, y de ofensivo tampoco porque la verdad hay mejores items, maelstrom, un deso casual, cuesta la mitad de un aghs, la mitad de una sacred relic si es que deseas ir por radiance, etc",Ugx5prPcfWgdzYwXV8x4AaABAg,Debussy xd,https://yt3.ggpht.com/a/AATXAJwFr9b5_9cEztJqE8mP7ellRVU9Guufyqlcwsp3hw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3niz2nmywumArsQ1ICGusg,{'value': 'UC3niz2nmywumArsQ1ICGusg'},True,none,0,2020-08-18T03:26:16Z,2020-08-18T03:26:16Z
82,AS3UwXsKRKo,Dejen su like para que el profe me lea,Dejen su like para que el profe me lea,UgwQizxINdgMqst2e9N4AaABAg,Carlos Copaja,https://yt3.ggpht.com/a/AATXAJz2wr5ySIKboBlDyANkk_MWcBoYbdMlwRW6WN8W=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCYb96XU9wJar3meBHvfZhVw,{'value': 'UCYb96XU9wJar3meBHvfZhVw'},True,none,0,2020-08-18T01:41:13Z,2020-08-18T01:41:13Z
83,AS3UwXsKRKo,Su carita es de poro pues que quieres que haga :3,Su carita es de poro pues que quieres que haga :3,UgwCh-BfA82uFAc__3B4AaABAg,Arnold Carazas,https://yt3.ggpht.com/a/AATXAJzyp8vgzttG8Rg7HjOtfHIJsSABEN4n-NUQ0O0tgA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCPX_75hcBf8bK-9d1VfP19g,{'value': 'UCPX_75hcBf8bK-9d1VfP19g'},True,none,1,2020-08-20T00:09:34Z,2020-08-20T00:09:34Z
84,AS3UwXsKRKo,Es genial su carisma y esmero,Es genial su carisma y esmero,UgwCh-BfA82uFAc__3B4AaABAg,Fernando Hurtado,https://yt3.ggpht.com/a/AATXAJyvdquN7HZ-L2R6Y1E2cFUB7RvBeuiz09QBWyPHKA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCeLuBF5TQZx0Ht7tcafCyow,{'value': 'UCeLuBF5TQZx0Ht7tcafCyow'},True,none,1,2020-08-18T18:22:44Z,2020-08-18T18:22:44Z
85,AS3UwXsKRKo,"@rafael ccoa Si, así el sabrá cual es la opinión que tenemos de él y como mejorar su contenido, por lo cual como digo, muy buena idea del prosor.","@rafael ccoa Si, así el sabrá cual es la opinión que tenemos de él y como mejorar su contenido, por lo cual como digo, muy buena idea del prosor.",UgwCh-BfA82uFAc__3B4AaABAg,Crhistian Méndez,https://yt3.ggpht.com/a/AATXAJzE5JrDlKAhtpNsdPMOD6KwwVYwExJBH6lGvAM8Zg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCwM4r4gMrSZiOPjsWhO1B0Q,{'value': 'UCwM4r4gMrSZiOPjsWhO1B0Q'},True,none,2,2020-08-18T16:18:52Z,2020-08-18T16:18:52Z
86,AS3UwXsKRKo,anima a todos a comentar &gt;:3,anima a todos a comentar >:3,UgwCh-BfA82uFAc__3B4AaABAg,rafael ccoa,https://yt3.ggpht.com/a/AATXAJz5L23F2ubBL1heLFcy1jikz-AlPx9ggca1KRYq=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCmjcOl6wwX5VlEd2htg9o3g,{'value': 'UCmjcOl6wwX5VlEd2htg9o3g'},True,none,2,2020-08-18T14:17:05Z,2020-08-18T14:17:05Z
87,AS3UwXsKRKo,Dale like,Dale like,Ugy-lt8vbwyGrSSO5Xh4AaABAg,Gerardo Mogrovejo,https://yt3.ggpht.com/a/AATXAJznoXW3_opsLWJbo1GMnC5XVtIN-iIve4gj7Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbHuegDaYMgq4uVZ2k7dWJQ,{'value': 'UCbHuegDaYMgq4uVZ2k7dWJQ'},True,none,0,2020-08-18T02:20:31Z,2020-08-18T02:20:31Z
88,AS3UwXsKRKo,Dale like,Dale like,Ugy-lt8vbwyGrSSO5Xh4AaABAg,Gerardo Mogrovejo,https://yt3.ggpht.com/a/AATXAJznoXW3_opsLWJbo1GMnC5XVtIN-iIve4gj7Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbHuegDaYMgq4uVZ2k7dWJQ,{'value': 'UCbHuegDaYMgq4uVZ2k7dWJQ'},True,none,0,2020-08-18T02:20:07Z,2020-08-18T02:20:07Z
89,AS3UwXsKRKo,Dale like,Dale like,Ugy-lt8vbwyGrSSO5Xh4AaABAg,Gerardo Mogrovejo,https://yt3.ggpht.com/a/AATXAJznoXW3_opsLWJbo1GMnC5XVtIN-iIve4gj7Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbHuegDaYMgq4uVZ2k7dWJQ,{'value': 'UCbHuegDaYMgq4uVZ2k7dWJQ'},True,none,0,2020-08-18T02:20:00Z,2020-08-18T02:20:00Z
90,AS3UwXsKRKo,Dale like,Dale like,Ugy-lt8vbwyGrSSO5Xh4AaABAg,Gerardo Mogrovejo,https://yt3.ggpht.com/a/AATXAJznoXW3_opsLWJbo1GMnC5XVtIN-iIve4gj7Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCbHuegDaYMgq4uVZ2k7dWJQ,{'value': 'UCbHuegDaYMgq4uVZ2k7dWJQ'},True,none,0,2020-08-18T02:19:52Z,2020-08-18T02:19:52Z
91,AS3UwXsKRKo,"@Alexander Roque sorry papo, a veces olvido que el estar seguro de mi masculinidad asusta a gente como tu :v","@Alexander Roque sorry papo, a veces olvido que el estar seguro de mi masculinidad asusta a gente como tu :v",UgwmYem9GuWKFdYHHxt4AaABAg,anonimo aninimus,https://yt3.ggpht.com/a/AATXAJz8hueTbbefRG06kteCLq6fPTFrQzcl_mD1uA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCJ9mbxcXRFqckEUuTpFAj6w,{'value': 'UCJ9mbxcXRFqckEUuTpFAj6w'},True,none,0,2020-08-21T20:58:51Z,2020-08-21T20:58:51Z
92,AS3UwXsKRKo,Que tal masticagampis que son.,Que tal masticagampis que son.,UgwmYem9GuWKFdYHHxt4AaABAg,Alexander Roque,https://yt3.ggpht.com/a/AATXAJyX-LqQRq3s5inNQ5Vq-trISvske_1v3AkDDjwbpQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCo02FPQci3o86Wff2ZmmDDg,{'value': 'UCo02FPQci3o86Wff2ZmmDDg'},True,none,0,2020-08-21T18:59:35Z,2020-08-21T18:59:35Z
93,AS3UwXsKRKo,Tmre,Tmre,UgwmYem9GuWKFdYHHxt4AaABAg,Eduardo Gambito Kenyi,https://yt3.ggpht.com/a/AATXAJyeyyghHZKUP_dr62X3_Y2G-9kaldTuMClaoRzdgQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCKzQFMl2HNIgc2pYbuvEB-g,{'value': 'UCKzQFMl2HNIgc2pYbuvEB-g'},True,none,0,2020-08-18T22:15:27Z,2020-08-18T22:15:27Z
94,AS3UwXsKRKo,3 2 2 :&#39;v,3 2 2 :'v,UgwmYem9GuWKFdYHHxt4AaABAg,Bernardo Escobedo,https://yt3.ggpht.com/a/AATXAJxrrRE6MEHCf_1D1--gNQSi5e_RmjqfxZU0ZiD7=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkVi9Ax6KNJi6rjEeYV35Fg,{'value': 'UCkVi9Ax6KNJi6rjEeYV35Fg'},True,none,0,2020-08-18T10:37:22Z,2020-08-18T10:37:22Z
95,AS3UwXsKRKo,@Debussy xd Es que tepean directamente a la torre y el enemigo lo ve y lo puede anticipar <br />Sí se puede deducir por qué y cómo pero me gustaría escuchar al prosor con la experiencia que él tiene,"@Debussy xd Es que tepean directamente a la torre y el enemigo lo ve y lo puede anticipar 
Sí se puede deducir por qué y cómo pero me gustaría escuchar al prosor con la experiencia que él tiene",UgyZYK7WxTfiLEalG914AaABAg,A simple boy,https://yt3.ggpht.com/a/AATXAJwwJo0ISmmE06uy-pzOa0meodnytoLf4zw-Yw6w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6MXpmV0qYKed6HT0KLuHfQ,{'value': 'UC6MXpmV0qYKed6HT0KLuHfQ'},True,none,0,2020-08-18T05:10:57Z,2020-08-18T05:10:57Z
96,AS3UwXsKRKo,"media rara tu pregunta, te refieres a porque a veces los 4 tepean mid y gankean al mid enemigo? si es así entonces no hay mucho lógica, simplemente porque estan seguros que pueden matar y ya, a veces tu mid puede ser un heroe con un buen ulti o simplemente poderes buenos, por ejemplo si es un storm o una lina, ni bien llegan a lvl 6 y tú tepeas podrían llegar a matar al mid enemigo con el ulti de tu mid, pero por ejemplo si tepeas antes de que tu storm sea lvl 6, no hay tantas posibilidades de que ocurra el kill, otra cosa tambien es que a veces tepean mid para llenarle la botella al medio, si es que es un heroe de botella y de paso luego de eso matar al mid enemigo de la forma que dije arriba, tanto el 5 como el 4 pueden hacer esto, aunque el 5 mayormente suele estar más pendiente en apoyar al hc","media rara tu pregunta, te refieres a porque a veces los 4 tepean mid y gankean al mid enemigo? si es así entonces no hay mucho lógica, simplemente porque estan seguros que pueden matar y ya, a veces tu mid puede ser un heroe con un buen ulti o simplemente poderes buenos, por ejemplo si es un storm o una lina, ni bien llegan a lvl 6 y tú tepeas podrían llegar a matar al mid enemigo con el ulti de tu mid, pero por ejemplo si tepeas antes de que tu storm sea lvl 6, no hay tantas posibilidades de que ocurra el kill, otra cosa tambien es que a veces tepean mid para llenarle la botella al medio, si es que es un heroe de botella y de paso luego de eso matar al mid enemigo de la forma que dije arriba, tanto el 5 como el 4 pueden hacer esto, aunque el 5 mayormente suele estar más pendiente en apoyar al hc",UgyZYK7WxTfiLEalG914AaABAg,Debussy xd,https://yt3.ggpht.com/a/AATXAJwFr9b5_9cEztJqE8mP7ellRVU9Guufyqlcwsp3hw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3niz2nmywumArsQ1ICGusg,{'value': 'UC3niz2nmywumArsQ1ICGusg'},True,none,1,2020-08-18T03:08:05Z,2020-08-18T03:08:05Z
97,AS3UwXsKRKo,nunca es tarde para  nada mano v: suerte,nunca es tarde para  nada mano v: suerte,UgzFwX5_hhE-Ta71Mnt4AaABAg,Alessandro Suna Huaman,https://yt3.ggpht.com/a/AATXAJy5hVhisN5KaQ6-x2oyqSGM1K4HbchPdNwfjem6=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1UZTSEbd7yUA8V8WkoROIg,{'value': 'UC1UZTSEbd7yUA8V8WkoROIg'},True,none,0,2020-08-18T22:15:32Z,2020-08-18T22:15:32Z
98,AS3UwXsKRKo,que siga sus sueños tu pata xd,que siga sus sueños tu pata xd,UgzFwX5_hhE-Ta71Mnt4AaABAg,UncleLedger,https://yt3.ggpht.com/a/AATXAJyR1Nfxjpai8P_9YlWogc54T1ykXk13FKq0OA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCfJdoxB3y56OlHhPg7JJKBw,{'value': 'UCfJdoxB3y56OlHhPg7JJKBw'},True,none,0,2020-08-18T18:49:32Z,2020-08-18T18:49:32Z
99,AS3UwXsKRKo,"@Lcb No me hagas roche mano, al que le caiga el guante que se lo chante v:","@Lcb No me hagas roche mano, al que le caiga el guante que se lo chante v:",UgzFwX5_hhE-Ta71Mnt4AaABAg,Delmi Sanabria,https://yt3.ggpht.com/a/AATXAJyOOpHAJwNLUVBd-pbuwN-zmcb8kj_xAQ9MdkRy=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCESvnBshV0CcuLjDElIpBTQ,{'value': 'UCESvnBshV0CcuLjDElIpBTQ'},True,none,0,2020-08-18T05:40:40Z,2020-08-18T05:40:40Z
100,AS3UwXsKRKo,quien ?,quien ?,UgzFwX5_hhE-Ta71Mnt4AaABAg,Stalin Guerrero,https://yt3.ggpht.com/a/AATXAJxruIJ_oTwiGpBPJoQWHEbJJYK3eqGX1K4FKCBmKw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCeMuHFNpHDd4xioSJoifPlg,{'value': 'UCeMuHFNpHDd4xioSJoifPlg'},True,none,0,2020-08-18T04:13:37Z,2020-08-18T04:13:37Z
101,AS3UwXsKRKo,no nos cuentes tu vida,no nos cuentes tu vida,UgzFwX5_hhE-Ta71Mnt4AaABAg,Lcb,https://yt3.ggpht.com/a/AATXAJx005cNaZDDL9nqLd3HEvIDQB4J6OmJoLz31R6wRA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMZhtC9sj6PtRtGpexRh3sA,{'value': 'UCMZhtC9sj6PtRtGpexRh3sA'},True,none,2,2020-08-18T04:00:36Z,2020-08-18T04:00:36Z
102,AS3UwXsKRKo,"psdt: un guia en donde recomiende que heroes de posicion 1 sacar para contrear a otros heroes, por que veo que aun exite jugadores que no saben el contra pick de ciertos heroes basicos. Una itemizacion de inicio y hasta de como hacerse propios stacks. Como posicion 5 puedo hacerlo y lo hago cada vez que puedo pero hay situaciones en donde no se podra por que debo de ayudar a mi core como al posicion 2 que esta siendo violado en medio, a veces.","psdt: un guia en donde recomiende que heroes de posicion 1 sacar para contrear a otros heroes, por que veo que aun exite jugadores que no saben el contra pick de ciertos heroes basicos. Una itemizacion de inicio y hasta de como hacerse propios stacks. Como posicion 5 puedo hacerlo y lo hago cada vez que puedo pero hay situaciones en donde no se podra por que debo de ayudar a mi core como al posicion 2 que esta siendo violado en medio, a veces.",UgzY5YfTjiqkrQDa7vB4AaABAg,victor jorgecuchula,https://yt3.ggpht.com/a/AATXAJzPc_xHb_jxJhjewg8tCh558DnwyU8iVTMgJQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCR_-27nTnBPHL_ZVsVicpVg,{'value': 'UCR_-27nTnBPHL_ZVsVicpVg'},True,none,1,2020-08-18T01:30:06Z,2020-08-18T01:30:06Z
103,AS3UwXsKRKo,@Sebastian Cerron C RAAAAA,@Sebastian Cerron C RAAAAA,Ugx0-dQfyvUmapDjDSt4AaABAg,IJUESUSHINGADAMADRE,https://yt3.ggpht.com/a/AATXAJzqQB9S0YlA0IDPaWWW0q-cMJ5VwiISrQNzQOe92A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC8khRY2xeBN9b94UJC4QOjA,{'value': 'UC8khRY2xeBN9b94UJC4QOjA'},True,none,0,2020-08-18T02:21:37Z,2020-08-18T02:21:37Z
104,AS3UwXsKRKo,"Hay guía básica intermedia avanzada y master, no sé a que te refieres","Hay guía básica intermedia avanzada y master, no sé a que te refieres",Ugx0-dQfyvUmapDjDSt4AaABAg,Sebastian Cerron C,https://yt3.ggpht.com/a/AATXAJxGw8X-_eaEnhtVF2JRJqhLe1PXE9wdmOX6Qh_fAg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC14fVDyNDcVKaGUMuj0DGTg,{'value': 'UC14fVDyNDcVKaGUMuj0DGTg'},True,none,0,2020-08-18T02:18:17Z,2020-08-18T02:18:17Z
105,AS3UwXsKRKo,"Esto no es la fms papi, ubicate","Esto no es la fms papi, ubicate",Ugx0-dQfyvUmapDjDSt4AaABAg,IJUESUSHINGADAMADRE,https://yt3.ggpht.com/a/AATXAJzqQB9S0YlA0IDPaWWW0q-cMJ5VwiISrQNzQOe92A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC8khRY2xeBN9b94UJC4QOjA,{'value': 'UC8khRY2xeBN9b94UJC4QOjA'},True,none,0,2020-08-18T02:11:51Z,2020-08-18T02:11:51Z
106,AS3UwXsKRKo,que buen video el prosor :),que buen video el prosor :),Ugx0-dQfyvUmapDjDSt4AaABAg,salazar,https://yt3.ggpht.com/a/AATXAJzC2XPA6OqsEhb7FamY56AVCi9Nd4lZQA2z2ECZ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClCBsHjYqbd-IGwsnEHHnJA,{'value': 'UClCBsHjYqbd-IGwsnEHHnJA'},True,none,1,2020-08-18T02:08:37Z,2020-08-18T02:08:37Z
107,AS3UwXsKRKo,"TAMPOCO ES QUE SEA COMO LUKI LUKI QUE SOLO SABE JUGAR PANGO, TENGO OTROS TIER 22 O 23 CON LC, BH Y SF","TAMPOCO ES QUE SEA COMO LUKI LUKI QUE SOLO SABE JUGAR PANGO, TENGO OTROS TIER 22 O 23 CON LC, BH Y SF",UgxbbYQ64q3-_5Y_ut94AaABAg,Alexander Romeo Pilco Tasso,https://yt3.ggpht.com/a/AATXAJwIXBO1W2V96QuDTRa4GHPYpQ5WuJ27xJHMnw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCtDmn-B5_WpSsYED2xNgTRQ,{'value': 'UCtDmn-B5_WpSsYED2xNgTRQ'},True,none,0,2020-08-18T01:18:02Z,2020-08-18T01:18:02Z
108,AS3UwXsKRKo,"Si, ya estuve indagando, no lo va hacer 😂","Si, ya estuve indagando, no lo va hacer 😂",UgyeZCk3RiB2XXYm8o94AaABAg,nelson,https://yt3.ggpht.com/a/AATXAJyCqvz_nSe6l5TNaS83YrSVeodH1acIq10juQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCuXxsPysgX5Y7WXUNfCNmBg,{'value': 'UCuXxsPysgX5Y7WXUNfCNmBg'},True,none,1,2020-08-18T07:49:18Z,2020-08-18T07:49:18Z
109,AS3UwXsKRKo,"Nunca sacará guía de ese héroe, el odia ese héroe","Nunca sacará guía de ese héroe, el odia ese héroe",UgyeZCk3RiB2XXYm8o94AaABAg,Clinton Christian Chipana Parisuana,https://yt3.ggpht.com/a/AATXAJySqi9mwAhUj6XViUe9HL4BGJMK6hp7_4HoyECi=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFcM2_4wa2fOGY44qjKED6A,{'value': 'UCFcM2_4wa2fOGY44qjKED6A'},True,none,0,2020-08-18T02:11:26Z,2020-08-18T02:11:26Z
110,AS3UwXsKRKo,Jajajjajajajajajaja csmreeee,Jajajjajajajajajaja csmreeee,UgysBF7icF3p_e3sz1J4AaABAg,yoaqueen Medina,https://yt3.ggpht.com/a/AATXAJx8FBzX4XlBEwIjVPYT3U0PE-5a8K0KclbNc9iy=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCBAvpFG-7OB3YJdVhoeNNfQ,{'value': 'UCBAvpFG-7OB3YJdVhoeNNfQ'},True,none,0,2020-08-18T16:21:55Z,2020-08-18T16:21:55Z
111,AS3UwXsKRKo,Xdxd,Xdxd,UgysBF7icF3p_e3sz1J4AaABAg,anime piano W,https://yt3.ggpht.com/a/AATXAJyTQZp0J_a6HPuPqZs4TCgnXBp7fWXwSC95dH3N=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC2Q2rOiO1EJoned0VXgGQ_w,{'value': 'UC2Q2rOiO1EJoned0VXgGQ_w'},True,none,0,2020-08-18T03:39:38Z,2020-08-18T03:39:38Z
112,AS3UwXsKRKo,En config s epuede cambiar,En config s epuede cambiar,UgwlVox5OevUPr1eWih4AaABAg,Fernando Hurtado,https://yt3.ggpht.com/a/AATXAJyvdquN7HZ-L2R6Y1E2cFUB7RvBeuiz09QBWyPHKA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCeLuBF5TQZx0Ht7tcafCyow,{'value': 'UCeLuBF5TQZx0Ht7tcafCyow'},True,none,0,2020-08-18T18:24:16Z,2020-08-18T18:24:16Z
113,AS3UwXsKRKo,@zzz zzz yo confio en que se va reir GAAAAAAA,@zzz zzz yo confio en que se va reir GAAAAAAA,UgwlVox5OevUPr1eWih4AaABAg,Filinklino Skiperino,https://yt3.ggpht.com/a/AATXAJyK0qqFy3V24emStz1-X276qdch9odWel2Fc-MuoQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCjDW-7gAGcCEAkYQh1O5zqg,{'value': 'UCjDW-7gAGcCEAkYQh1O5zqg'},True,none,0,2020-08-18T11:40:23Z,2020-08-18T11:40:23Z
114,AS3UwXsKRKo,"@percy arizaca coaquira En tu foto a la derecha, le das clic y te sale una opción que dice Modo oscuro, o algo así. Solo lo activas y ya.","@percy arizaca coaquira En tu foto a la derecha, le das clic y te sale una opción que dice Modo oscuro, o algo así. Solo lo activas y ya.",UgwlVox5OevUPr1eWih4AaABAg,Thiago Maeda Casanova,https://yt3.ggpht.com/a/AATXAJxjvTIVwSpdZxKEHwj-9jGKF9lwDZ-Kj-LC4VQG=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCDJ9gr-llD8OpcXxkzwWuWg,{'value': 'UCDJ9gr-llD8OpcXxkzwWuWg'},True,none,0,2020-08-18T05:13:44Z,2020-08-18T05:13:44Z
115,AS3UwXsKRKo,Cómo hago para el modo oscuro,Cómo hago para el modo oscuro,UgwlVox5OevUPr1eWih4AaABAg,percy arizaca coaquira,https://yt3.ggpht.com/a/AATXAJwvpCdnOhlf2fSMOMd3_xkjNMrSK3WJ6wO4Cw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCRV8RY8jyJfai-Iqm-cxEZw,{'value': 'UCRV8RY8jyJfai-Iqm-cxEZw'},True,none,0,2020-08-18T03:42:03Z,2020-08-18T03:42:03Z
116,AS3UwXsKRKo,"Pero dile bien pes, si le metes cizaña no te va a hacer caso","Pero dile bien pes, si le metes cizaña no te va a hacer caso",UgwlVox5OevUPr1eWih4AaABAg,zzz zzz,https://yt3.ggpht.com/a/AATXAJwIMZ5arrIch6L16eHVV6nyJ0zkK4sxkNyUFQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCiSnhDP7LaY_ln9UBd19Fpg,{'value': 'UCiSnhDP7LaY_ln9UBd19Fpg'},True,none,1,2020-08-18T03:06:35Z,2020-08-18T03:06:35Z
